start_time,esports_match_id,tournament_title,map_type,map_name,player_name,team_name,stat_name,hero_name,stat_amount
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,All Damage Done,McCree,10798.905923843384
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Assists,McCree,9.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Average Time Alive,McCree,80.29200241891667
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Barrier Damage Done,McCree,3595.7636184692383
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Critical Hit Accuracy,McCree,0.1111111111111111
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Critical Hit Kills,McCree,3.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Critical Hits,McCree,11.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Damage - Deadeye,McCree,1286.22513961792
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Damage - Flashbang,McCree,145.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Damage - Quick Melee,McCree,35.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Damage - Weapon Primary,McCree,5310.829071044922
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Damage - Weapon Secondary,McCree,363.5579051971436
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Damage Taken,McCree,2873.9987578988075
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Deadeye Efficiency,McCree,0.75
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Deadeye Kills,McCree,3.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Deaths,McCree,3.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Eliminations,McCree,21.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Fan the Hammer Kills,McCree,3.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Final Blows,McCree,12.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Healing Received,McCree,1943.999884724617
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Hero Damage Done,McCree,7140.612115859985
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Melee Final Blows,McCree,1.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Objective Kills,McCree,4.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Objective Time,McCree,10.05900030164048
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Quick Melee Accuracy,McCree,0.1363636363636363
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Quick Melee Hits,McCree,3.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Quick Melee Ticks,McCree,22.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Shots Fired,McCree,280.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Shots Hit,McCree,99.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Shots Missed,McCree,108.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Time Alive,McCree,401.46001209458336
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Time Building Ultimate,McCree,411.4100121943047
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Time Elapsed per Ultimate Earned,McCree,91.74999553606092
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Time Hacked,McCree,4.998000144260004
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Time Holding Ultimate,McCree,12.838000381249003
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Time Played,McCree,438.041381418705
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Ultimates Earned - Fractional,McCree,4.484033048618585
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Ultimates Used,McCree,4.0
2021-04-16 19:08:52,37234,OWL 2021,CONTROL,Busan,Happy,Houston Outlaws,Weapon Accuracy,McCree,0.4782608695652174
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,All Damage Done,McCree,8887.45404624939
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Assists,McCree,3.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Average Time Alive,McCree,73.01280220493209
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Barrier Damage Done,McCree,3368.373332977295
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Critical Hit Accuracy,McCree,0.189873417721519
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Critical Hits,McCree,15.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Damage - Deadeye,McCree,352.31358337402344
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Damage - Flashbang,McCree,272.5
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Damage - Quick Melee,McCree,30.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Damage - Weapon Primary,McCree,4304.267129898071
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Damage - Weapon Secondary,McCree,560.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Damage Taken,McCree,2480.771215260029
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Deadeye Efficiency,McCree,1.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Deadeye Kills,McCree,2.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Deaths,McCree,5.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Eliminations,McCree,10.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Final Blows,McCree,7.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Healing Received,McCree,1355.773047566414
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Hero Damage Done,McCree,5519.080713272095
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Objective Kills,McCree,2.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Quick Melee Accuracy,McCree,0.0526315789473684
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Quick Melee Hits,McCree,1.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Quick Melee Ticks,McCree,19.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Shots Fired,McCree,239.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Shots Hit,McCree,79.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Shots Missed,McCree,110.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Time Alive,McCree,365.0640110246604
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Time Building Ultimate,McCree,241.5120071732672
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Time Elapsed per Ultimate Earned,McCree,119.6873663946434
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Time Holding Ultimate,McCree,166.2010049589444
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Time Played,McCree,412.6500888466835
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Ultimates Earned - Fractional,McCree,2.0178571427240968
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Ultimates Used,McCree,2.0
2021-04-16 19:30:49,37234,OWL 2021,HYBRID,King's Row,Happy,Houston Outlaws,Weapon Accuracy,McCree,0.4179894179894179
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,All Damage Done,McCree,18187.802518844604
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Assists,McCree,7.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Average Time Alive,McCree,76.01578006403159
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Barrier Damage Done,McCree,6582.83860206604
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Critical Hit Accuracy,McCree,0.1024096385542168
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Critical Hit Kills,McCree,5.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Critical Hits,McCree,17.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Damage - Deadeye,McCree,182.8506317138672
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Damage - Flashbang,McCree,235.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Damage - Weapon Primary,McCree,10263.99927520752
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Damage - Weapon Secondary,McCree,295.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Damage Taken,McCree,5553.901511520147
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Deadeye Efficiency,McCree,0.1666666666666666
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Deadeye Kills,McCree,1.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Deaths,McCree,9.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Eliminations,McCree,19.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Final Blows,McCree,12.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Healing Received,McCree,2685.3190298080444
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Hero Damage Done,McCree,10976.849906921389
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Multikills,McCree,1.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Objective Kills,McCree,5.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Objective Time,McCree,17.93400053703226
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Quick Melee Ticks,McCree,33.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Shots Fired,McCree,461.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Shots Hit,McCree,166.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Shots Missed,McCree,162.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Solo Kills,McCree,1.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Time Alive,McCree,684.1420205762843
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Time Building Ultimate,McCree,626.7800185676897
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Time Elapsed per Ultimate Earned,McCree,89.08548479338809
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Time Holding Ultimate,McCree,134.31700397492386
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Time Played,McCree,781.573312163353
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Ultimates Earned - Fractional,McCree,7.035714291967452
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Ultimates Used,McCree,6.0
2021-04-16 19:56:41,37234,OWL 2021,PAYLOAD,Havana,Happy,Houston Outlaws,Weapon Accuracy,McCree,0.5060975609756098
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,All Damage Done,McCree,10912.272626876833
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Assists,McCree,9.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Average Time Alive,McCree,142.55300432195267
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Barrier Damage Done,McCree,4651.384620666504
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Critical Hit Accuracy,McCree,0.15
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Critical Hit Kills,McCree,2.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Critical Hits,McCree,15.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Damage - Deadeye,McCree,311.35552978515625
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Damage - Flashbang,McCree,66.25
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Damage - Quick Melee,McCree,30.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Damage - Weapon Primary,McCree,5364.908218383789
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Damage - Weapon Secondary,McCree,488.3742580413818
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Damage Taken,McCree,3045.227984279394
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Deadeye Efficiency,McCree,1.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Deadeye Kills,McCree,2.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Deaths,McCree,2.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Eliminations,McCree,18.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Fan the Hammer Kills,McCree,1.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Final Blows,McCree,9.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Healing Received,McCree,2315.0734436512
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Hero Damage Done,McCree,6260.888006210327
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Objective Kills,McCree,11.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Objective Time,McCree,22.36500067054294
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Quick Melee Accuracy,McCree,0.25
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Quick Melee Hits,McCree,1.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Quick Melee Ticks,McCree,4.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Shots Fired,McCree,332.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Shots Hit,McCree,100.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Shots Missed,McCree,161.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Time Alive,McCree,427.659012965858
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Time Building Ultimate,McCree,277.9280082768528
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Time Elapsed per Ultimate Earned,McCree,98.23708428926572
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Time Holding Ultimate,McCree,163.3520048581995
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Time Played,McCree,450.5888481736183
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Ultimates Earned - Fractional,McCree,2.8291557133197784
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Ultimates Used,McCree,2.0
2021-04-16 20:27:21,37234,OWL 2021,ASSAULT,Volskaya Industries,Happy,Houston Outlaws,Weapon Accuracy,McCree,0.3831417624521073
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,All Damage Done,McCree,11503.90160369873
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Assists,McCree,5.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Average Time Alive,McCree,87.13300263124984
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Barrier Damage Done,McCree,4117.935127258301
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Critical Hit Accuracy,McCree,0.1018518518518518
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Critical Hit Kills,McCree,1.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Critical Hits,McCree,11.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Damage - Deadeye,McCree,730.5327758789062
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Damage - Flashbang,McCree,57.5
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Damage - Quick Melee,McCree,30.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Damage - Weapon Primary,McCree,6177.913711547852
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Damage - Weapon Secondary,McCree,110.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Damage Taken,McCree,4413.9536499381065
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Deadeye Efficiency,McCree,0.5
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Deadeye Kills,McCree,2.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Deaths,McCree,5.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Eliminations,McCree,8.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Final Blows,McCree,3.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Healing Received,McCree,3165.7669182419777
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Hero Damage Done,McCree,7105.946487426758
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Objective Kills,McCree,2.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Objective Time,McCree,23.646000701584853
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Quick Melee Accuracy,McCree,0.2
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Quick Melee Hits,McCree,1.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Quick Melee Ticks,McCree,5.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Shots Fired,McCree,342.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Shots Hit,McCree,108.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Shots Missed,McCree,153.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Solo Kills,McCree,1.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Time Alive,McCree,522.798015787499
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Time Building Ultimate,McCree,450.59801334282383
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Time Elapsed per Ultimate Earned,McCree,103.55740930882664
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Time Holding Ultimate,McCree,114.5550034258049
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Time Played,McCree,575.0967829823494
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Ultimates Earned - Fractional,McCree,4.351190478308126
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Ultimates Used,McCree,4.0
2021-04-16 21:30:40,37233,OWL 2021,CONTROL,Ilios,STRIKER,San Francisco Shock,Weapon Accuracy,McCree,0.4137931034482758
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,All Damage Done,McCree,20624.997467041016
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Assists,McCree,10.0
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Average Time Alive,McCree,72.94100220014806
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Barrier Damage Done,McCree,6399.520606994629
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Critical Hit Accuracy,McCree,0.0511627906976744
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Critical Hits,McCree,11.0
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Damage - Deadeye,McCree,1017.9850311279296
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Damage - Flashbang,McCree,395.0
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Damage - Weapon Primary,McCree,10483.867658615112
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Damage - Weapon Secondary,McCree,2038.5841808319087
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Damage Taken,McCree,5212.177252113819
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Deadeye Efficiency,McCree,0.2857142857142857
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Deadeye Kills,McCree,2.0
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Deaths,McCree,7.0
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Eliminations,McCree,21.0
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Fan the Hammer Kills,McCree,6.0
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Final Blows,McCree,11.0
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Healing Received,McCree,3496.7879906892776
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Hero Damage Done,McCree,13935.436870574951
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Objective Kills,McCree,10.0
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Objective Time,McCree,110.83100327884311
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Quick Melee Ticks,McCree,13.0
2021-04-16 21:54:15,37233,OWL 2021,HYBRID,Eichenwalde,Birdring,Los Angeles Gladiators,Shots Fired,McCree,571.0
